tracklet_id,flight_id,cls,n_steps,n_obs,mean_dir_deg,R,rayleigh_p,median_inlier,disp_px,trusted
2365,252,0,13,14,88.04,0.0583,0.958289,0.9122,211.15,False
2366,252,0,4,5,93.15,0.7782,0.082,0.9027,243.75,False
2367,252,0,18,19,96.48,0.4922,0.010861,0.8992,988.59,False
2368,252,0,2,3,149.18,0.0187,0.999462,0.9138,1.47,False
2369,252,0,9,10,74.91,0.0711,0.957902,0.9122,413.86,False
2370,252,0,6,7,36.65,0.4658,0.283637,0.9187,265.67,False
2371,252,0,1,2,59.42,1.0,0.512221,0.9253,27.52,False
2372,256,2,8,9,41.63,0.2283,0.672957,0.5811,14.94,False
2373,256,1,38,39,6.4,0.2031,0.209403,0.8543,231.0,False
2374,256,1,32,33,344.63,0.2703,0.095908,0.8672,80.77,False
2375,256,1,36,37,69.57,0.3318,0.017945,0.8672,37.29,False
2376,260,2,10,11,243.53,0.5952,0.024579,0.0937,1265.87,False
2377,260,2,14,15,195.58,0.6712,0.000947,0.1568,465.78,False
2378,260,2,17,18,29.3,0.2384,0.386184,0.5266,636.08,False
2379,260,2,28,29,38.89,0.4941,0.000764,0.7588,150.77,False
2380,260,2,20,21,77.37,0.1939,0.476959,0.7588,16.69,False
2381,260,2,17,18,34.84,0.1622,0.646007,0.7575,35.16,False
2382,261,2,35,36,348.08,0.1843,0.306664,0.4211,1264.61,False
2383,262,2,6,7,262.85,0.6829,0.054417,0.8746,132.58,False
2384,262,2,32,33,232.54,0.2159,0.22627,0.8604,651.45,False
2385,262,2,34,35,228.6,0.0825,0.795881,0.8613,568.81,False
2386,262,2,14,15,248.5,0.1447,0.752701,0.861,61.99,False
2387,262,2,37,38,212.78,0.3617,0.007146,0.7847,2411.5,False
2388,262,2,12,13,215.29,0.2989,0.349629,0.8837,7.42,False
2389,262,2,18,19,275.72,0.3388,0.126498,0.8443,81.47,False
2390,263,2,25,26,351.1,0.5759,0.000131,0.2149,1548.11,False
2391,263,2,15,16,6.01,0.972,1e-06,0.3371,159.36,False
2392,263,2,20,21,214.9,0.2509,0.287225,0.2469,1017.38,False
2393,263,2,9,10,332.52,0.3176,0.415197,0.8178,9.54,False
2394,263,2,8,9,256.54,0.1517,0.840614,0.7643,7.83,False
2395,263,2,9,10,277.31,0.1291,0.867271,0.8178,89.55,False
2396,263,2,20,21,1.08,0.2929,0.180988,0.8209,359.03,False
2397,263,2,9,10,323.28,0.153,0.818499,0.7643,80.64,False
2398,263,2,9,10,124.05,0.2246,0.647694,0.7643,77.31,False
2399,264,2,8,9,262.63,0.3603,0.365869,0.5662,1041.22,False
2400,264,2,55,56,159.53,0.098,0.591707,0.8035,1470.94,False
2401,264,2,13,14,124.91,0.0831,0.917143,0.8138,9.11,False
2402,265,2,13,14,184.53,0.8134,2.3e-05,0.2427,106.8,False
2403,265,2,46,47,191.33,0.386,0.000866,0.2009,2128.5,False
2404,266,2,36,37,261.46,0.1468,0.46335,0.5919,2142.0,False
2405,266,2,19,20,19.53,0.2948,0.193304,0.5676,37.83,False
2406,266,2,21,22,11.06,0.245,0.286879,0.5534,1064.62,False
2407,267,2,5,6,31.45,0.2706,0.71471,0.2283,88.62,False
2408,276,1,25,26,162.35,0.3474,0.047376,0.72,601.56,False
2409,276,1,5,6,130.97,0.276,0.704812,0.3704,3.84,False
2410,276,1,0,1,,0.0,1.0,0.0,0.0,False
2411,276,1,0,1,,0.0,1.0,0.0,0.0,False
2412,276,1,5,6,174.93,0.6362,0.132066,0.7519,861.98,False
2413,276,1,7,8,62.75,0.2306,0.704333,0.7727,210.65,False
2414,276,1,4,5,192.5,0.7518,0.099906,0.7212,519.0,False
2415,276,1,3,4,159.51,0.4057,0.650944,0.7519,138.84,False
2416,276,1,53,54,130.26,0.4283,4e-05,0.7519,1145.24,False
2417,276,1,4,5,237.85,0.4615,0.455731,0.8567,7.4,False
2418,276,1,1,2,256.85,1.0,0.512221,0.8658,34.8,False
2419,276,1,3,4,30.74,0.9612,0.048031,0.8289,636.68,False
2420,276,1,6,7,62.18,0.5527,0.162524,0.7723,106.39,False
2421,276,1,4,5,104.43,0.2467,0.805015,0.8199,119.25,False
2422,276,1,4,5,69.83,0.5155,0.370215,0.8199,223.64,False
2423,276,1,5,6,37.98,0.1977,0.837008,0.8108,275.69,False
2424,276,1,8,9,332.6,0.4285,0.236415,0.7025,20.62,False
2425,276,1,0,1,,0.0,1.0,0.0,0.0,False
2426,276,1,7,8,40.65,0.8547,0.002305,0.8683,258.59,True
2427,276,1,8,9,25.69,0.2604,0.596192,0.8628,337.95,False
2428,276,1,8,9,34.29,0.0027,0.999945,0.8628,174.49,False
2429,276,1,4,5,204.44,0.0378,0.994989,0.8769,73.87,False
2430,276,1,3,4,106.19,0.3233,0.763972,0.7438,50.97,False
2431,276,1,13,14,123.55,0.2904,0.340869,0.8122,524.56,False
2432,276,1,9,10,245.71,0.242,0.603286,0.7438,52.8,False
2433,276,1,7,8,155.25,0.4536,0.244576,0.7438,146.61,False
2434,276,1,8,9,156.62,0.3263,0.440436,0.778,64.89,False
2435,276,1,6,7,250.53,0.1954,0.808664,0.7866,2.96,False
2436,276,1,7,8,204.07,0.9722,0.0,0.8255,133.2,True
2437,276,1,2,3,322.28,0.3491,0.826246,0.83,2.33,False
2438,277,1,10,11,15.26,0.1976,0.687594,0.8284,7.89,False
2439,277,1,36,37,56.53,0.1554,0.42212,0.8533,69.21,False
2440,277,1,19,20,14.67,0.6339,0.00023,0.8819,320.31,True
2441,277,1,11,12,21.01,0.6253,0.010255,0.8871,187.01,True
2442,277,1,10,11,326.09,0.1902,0.706775,0.8922,68.94,False
2443,277,1,5,6,343.84,0.5965,0.173034,0.8751,23.73,False
2444,277,1,8,9,26.3,0.3893,0.307044,0.9006,244.02,False
2445,277,1,14,15,15.36,0.6383,0.00205,0.8073,192.89,True
2446,277,1,31,32,337.25,0.6632,0.0,0.8499,1791.91,True
2447,277,1,5,6,143.06,0.2482,0.754441,0.904,239.98,False
2448,277,1,0,1,,0.0,1.0,0.0,0.0,False
2449,277,1,0,1,,0.0,1.0,0.0,0.0,False
2450,277,1,22,23,34.21,0.2813,0.176237,0.8645,734.87,False
2451,277,1,18,19,4.24,0.2643,0.28835,0.869,64.14,False
2452,277,1,14,15,323.11,0.6993,0.000459,0.8645,506.85,True
2453,277,1,5,6,284.92,0.6053,0.163297,0.8607,13.54,False
2454,277,1,14,15,310.69,0.5515,0.011568,0.8607,311.58,True
2455,277,1,16,17,332.15,0.5032,0.015007,0.8553,463.25,True
2456,277,1,15,16,354.21,0.6388,0.001274,0.8607,158.9,True
2457,277,1,14,15,7.43,0.552,0.011467,0.8553,195.02,True
2458,278,1,8,9,42.95,0.3197,0.455528,0.8601,5.44,False
2459,278,1,47,48,170.88,0.2107,0.123993,0.8564,128.63,False
2460,278,1,29,30,241.9,0.3358,0.036589,0.8564,15.46,False
2461,278,1,31,32,79.64,0.0941,0.762699,0.8765,8.67,False
2462,278,1,24,25,168.11,0.5169,0.001163,0.8785,37.02,True
2463,279,1,3,4,204.17,0.205,0.89852,0.8691,119.53,False
2464,279,1,35,36,43.82,0.3092,0.03408,0.8049,1093.31,False
2465,279,1,37,38,52.77,0.1547,0.415524,0.8087,1172.06,False
2466,279,1,25,26,14.21,0.4025,0.015931,0.7928,392.52,False
2467,279,1,21,22,13.23,0.3214,0.113707,0.8022,516.39,False
2468,279,1,22,23,62.31,0.1048,0.788989,0.8371,366.7,False
2469,279,1,23,24,337.12,0.1425,0.631968,0.8382,181.72,False
2470,279,1,8,9,48.11,0.5103,0.123939,0.7428,7.82,False
2471,279,1,42,43,299.85,0.1765,0.271666,0.8616,106.74,False
2472,279,1,12,13,328.06,0.3547,0.224663,0.8569,101.32,False
2473,279,1,5,6,318.14,0.5109,0.285325,0.9061,16.9,False
2474,279,1,0,1,,0.0,1.0,0.0,0.0,False
2475,279,1,16,17,177.8,0.0968,0.864563,0.8662,141.23,False
2476,279,1,18,19,301.38,0.164,0.622664,0.8662,187.22,False
2477,279,1,17,18,57.86,0.2707,0.291807,0.8667,40.2,False
2478,279,1,16,17,71.92,0.4478,0.037809,0.8714,188.74,False
2479,279,1,7,8,206.2,0.4578,0.237908,0.876,2.7,False
2480,279,1,9,10,210.39,0.6207,0.026313,0.8667,143.33,True
2481,279,1,6,7,346.56,0.368,0.462985,0.8781,2.24,False
2482,279,1,10,11,168.02,0.6758,0.007102,0.8642,300.87,True
2483,280,1,42,43,69.34,0.1173,0.563887,0.8071,893.53,False
2484,280,1,25,26,160.68,0.2948,0.113366,0.8169,272.7,False
2485,280,1,42,43,79.2,0.3094,0.01706,0.8071,878.87,False
2486,280,1,25,26,145.48,0.5242,0.0007,0.8166,273.2,True
2487,280,1,15,16,138.95,0.386,0.105986,0.8124,331.4,False
2488,280,1,18,19,140.33,0.433,0.03189,0.7986,202.51,False
2489,280,1,17,18,127.68,0.2704,0.292726,0.7897,67.14,False
2490,280,1,8,9,237.48,0.2848,0.537482,0.8219,87.55,False
2491,280,1,4,5,85.0,0.5462,0.324617,0.825,1.77,False
2492,280,1,14,15,40.15,0.3649,0.155843,0.7784,424.08,False
2493,280,1,34,35,45.47,0.2125,0.216599,0.8553,133.93,False
2494,280,1,5,6,65.02,0.5412,0.24195,0.7196,359.37,False
2495,280,1,8,9,26.79,0.6279,0.03724,0.7563,422.15,True
2496,280,1,4,5,59.04,0.2925,0.736025,0.6331,261.73,False
2497,280,1,2,3,336.83,0.3152,0.85636,0.6824,86.77,False
2498,280,1,15,16,16.2,0.0762,0.919127,0.8066,169.43,False
2499,280,1,5,6,33.26,0.9476,0.003908,0.7484,358.02,True
2500,280,1,1,2,336.74,1.0,0.512221,0.8468,5.33,False
2501,280,1,1,2,352.59,1.0,0.512221,0.8468,28.67,False
2502,280,1,1,2,39.82,1.0,0.512221,0.8468,0.57,False
2503,280,1,1,2,101.9,1.0,0.512221,0.8468,0.32,False
2504,280,1,1,2,96.58,1.0,0.512221,0.8468,5.47,False
2505,280,1,1,2,82.83,1.0,0.512221,0.8468,2.81,False
2506,280,1,12,13,30.61,0.6306,0.005993,0.86,421.83,True
2507,280,1,7,8,28.97,0.6998,0.025981,0.8066,420.48,True
2508,280,1,9,10,45.2,0.67,0.013143,0.8648,362.37,True
2509,280,1,10,11,31.84,0.5595,0.039448,0.8692,351.44,True
2510,280,1,21,22,33.47,0.0991,0.817175,0.8712,164.48,False
2511,280,1,17,18,77.31,0.0617,0.939118,0.8716,29.99,False
2512,280,1,3,4,167.84,0.3317,0.752924,0.8991,2.45,False
2513,280,1,6,7,9.93,0.5632,0.150642,0.873,268.13,False
2514,280,1,8,9,206.3,0.8408,0.001152,0.8732,420.46,True
2515,280,1,6,7,172.12,0.164,0.861464,0.8732,172.04,False
2516,280,1,6,7,182.45,0.6996,0.046015,0.8732,310.11,True
2517,280,1,6,7,184.27,0.6902,0.050593,0.8732,211.92,False
2518,280,1,8,9,158.95,0.0956,0.933597,0.8732,192.28,False
2519,280,1,7,8,193.47,0.5866,0.086428,0.8747,372.95,False
2520,281,1,46,47,24.24,0.4625,3.3e-05,0.6706,321.98,False
2521,281,1,18,19,240.04,0.1964,0.505767,0.5532,255.95,False
2522,281,1,43,44,49.59,0.2481,0.070113,0.6747,590.0,False
2523,281,1,35,36,41.67,0.3136,0.030807,0.6682,281.91,False
2524,281,1,42,43,47.34,0.1319,0.484079,0.6753,273.41,False
2525,281,1,25,26,85.91,0.0364,0.968002,0.6908,97.36,False
2526,281,1,7,8,192.35,0.1886,0.791874,0.6908,85.76,False
2527,281,1,18,19,119.14,0.0539,0.950348,0.6939,5.9,False
2528,281,1,18,19,224.18,0.5995,0.000937,0.7305,76.62,True
2529,281,1,20,21,53.25,0.1702,0.566194,0.7185,10.54,False
2530,281,1,0,1,,0.0,1.0,0.0,0.0,False
2531,281,1,0,1,,0.0,1.0,0.0,0.0,False
2532,281,1,2,3,79.55,0.0579,0.994847,0.6184,186.96,False
2533,281,1,6,7,105.35,0.261,0.683031,0.7031,44.45,False
2534,281,1,11,12,104.24,0.0801,0.934766,0.6441,56.02,False
2535,281,1,1,2,21.56,1.0,0.512221,0.811,9.81,False
2536,281,1,1,2,103.37,1.0,0.512221,0.6038,0.52,False
2537,281,1,1,2,22.44,1.0,0.512221,0.3658,235.88,False
2538,281,1,6,7,44.07,0.9839,0.000138,0.6525,32.86,True
2539,282,1,9,10,50.5,0.1091,0.90344,0.8919,91.84,False
2540,282,1,8,9,356.91,0.0604,0.972929,0.8929,108.55,False
2541,282,1,8,9,108.2,0.0967,0.932058,0.8926,192.12,False
2542,282,1,19,20,327.08,0.2457,0.321942,0.8359,1079.1,False
2543,282,1,5,6,23.84,0.4224,0.432048,0.8939,100.94,False
2544,282,1,5,6,77.52,0.0098,0.999568,0.8757,112.09,False
2545,282,1,10,11,64.41,0.0719,0.951931,0.8187,153.09,False
2546,282,1,36,37,240.97,0.1947,0.257214,0.7694,418.44,False
2547,282,1,0,1,,0.0,1.0,0.0,0.0,False
2548,282,1,12,13,272.47,0.3068,0.330252,0.5954,158.69,False
2549,282,1,5,6,225.07,0.3956,0.480979,0.81,258.53,False
2550,282,1,6,7,205.87,0.5288,0.19175,0.7307,62.44,False
2551,282,1,10,11,164.55,0.4697,0.108765,0.5089,306.06,False
2552,282,1,31,32,282.1,0.1548,0.479453,0.8048,283.05,False
2553,282,1,18,19,200.53,0.2125,0.449864,0.7545,211.43,False
2554,282,1,25,26,321.74,0.2802,0.140543,0.8133,366.8,False
2555,282,1,26,27,7.87,0.1722,0.466914,0.8305,343.65,False
2556,282,1,24,25,116.76,0.1934,0.41167,0.8626,174.51,False
2557,282,1,25,26,342.29,0.1395,0.619302,0.8477,353.63,False
2558,282,1,9,10,301.01,0.2018,0.704955,0.8048,179.29,False
2559,282,1,10,11,309.5,0.0662,0.959163,0.8858,327.26,False
2560,282,1,6,7,299.71,0.3038,0.594828,0.8863,107.87,False
2561,282,1,2,3,355.45,0.1434,0.968752,0.9079,228.29,False
2562,283,1,36,37,62.75,0.3443,0.013039,0.7377,1033.91,False
2563,283,1,19,20,46.77,0.461,0.015634,0.7113,66.68,False
2564,283,1,19,20,251.45,0.1567,0.633232,0.7113,20.25,False
2565,283,1,16,17,71.97,0.2782,0.294344,0.715,51.04,False
2566,283,1,5,6,331.01,0.4696,0.350439,0.7761,4.84,False
2567,283,1,22,23,6.17,0.1161,0.747538,0.8343,65.24,False
2568,283,1,14,15,53.99,0.5653,0.009015,0.8494,316.78,True
2569,283,1,30,31,325.16,0.5377,9.6e-05,0.7757,1122.31,True
2570,283,1,5,6,3.7,0.6117,0.15649,0.8506,265.78,False
2571,283,1,13,14,311.09,0.9664,1e-06,0.7439,176.15,True
2572,283,1,9,10,302.45,0.8884,7e-05,0.7439,113.65,True
2573,283,1,20,21,1.49,0.4379,0.019611,0.7461,785.64,False
2574,283,1,6,7,63.18,0.2541,0.696819,0.7867,7.87,False
2575,283,1,5,6,223.77,0.2119,0.814904,0.9056,57.82,False
2576,283,1,3,4,285.7,0.3259,0.760614,0.9182,66.1,False
2577,283,1,3,4,291.29,0.3259,0.76059,0.9182,3.42,False
2578,284,1,17,18,197.02,0.3452,0.131796,0.5236,207.72,False
2579,284,1,16,17,191.55,0.1742,0.622624,0.4813,274.23,False
2580,284,1,11,12,252.18,0.3577,0.249736,0.3472,907.41,False
2581,284,1,14,15,180.47,0.098,0.878032,0.4813,279.96,False
2582,284,1,16,17,206.92,0.4378,0.044036,0.5433,718.23,False
2583,284,1,44,45,196.29,0.5944,0.0,0.7751,2576.69,True
2584,284,1,4,5,230.35,0.7247,0.120784,0.7271,336.95,False
2585,284,1,4,5,236.0,0.8939,0.028747,0.8663,139.08,False
2586,284,1,9,10,282.96,0.0844,0.941076,0.8379,0.54,False
2587,284,1,10,11,245.64,0.222,0.622382,0.8547,275.94,False
2588,284,1,3,4,180.95,0.7674,0.179273,0.8379,354.37,False
2589,284,1,4,5,291.88,0.2349,0.821684,0.7918,81.6,False
2590,284,1,4,5,237.58,0.4862,0.415831,0.7918,130.33,False
2591,284,1,3,4,297.63,0.5012,0.512385,0.8449,2.58,False
2592,284,1,14,15,238.36,0.3094,0.266275,0.8171,960.4,False
2593,284,1,8,9,289.15,0.3604,0.365604,0.8752,9.34,False
2594,284,1,3,4,308.44,0.3553,0.721294,0.8839,82.35,False
2595,284,1,6,7,282.32,0.4794,0.262017,0.8676,237.11,False
2596,284,1,3,4,272.48,0.5335,0.465879,0.8889,300.69,False
2597,284,1,2,3,324.62,0.8744,0.245568,0.7886,211.66,False
2598,294,2,21,22,255.89,0.1076,0.788327,0.744,848.42,False
2599,294,2,1,2,267.8,1.0,0.512221,0.4863,204.39,False
2600,294,2,23,24,248.81,0.2613,0.209609,0.8336,1015.85,False
2601,294,2,13,14,11.33,0.0903,0.902932,0.8557,3.47,False
2602,295,2,48,49,320.33,0.1835,0.199338,0.7754,1069.76,False
2603,295,2,49,50,261.82,0.098,0.62706,0.7755,868.03,False
2604,295,2,27,28,341.43,0.121,0.67758,0.8109,7.33,False
2605,296,2,26,27,193.33,0.4426,0.005184,0.4238,61.12,False
2606,296,2,24,25,181.56,0.3335,0.067947,0.4238,37.1,False
2607,296,2,14,15,225.6,0.2534,0.414568,0.4349,16.97,False
2608,297,2,45,46,345.25,0.0554,0.872372,0.2874,762.5,False
2609,297,2,17,18,34.5,0.2468,0.360337,0.1784,267.63,False
2610,298,2,61,62,250.54,0.1568,0.223985,0.5157,3386.47,False
2611,298,2,6,7,277.3,0.9987,0.0,0.7078,403.34,True
2612,298,2,18,19,300.44,0.2321,0.384632,0.6359,2.47,False
2613,298,2,1,2,245.83,1.0,0.512221,0.4795,6.13,False
2614,299,2,5,6,358.27,0.2406,0.76753,0.7799,5.54,False
2615,299,2,19,20,100.01,0.1496,0.659423,0.7599,8.68,False
2616,299,2,23,24,8.4,0.0457,0.954128,0.6201,16.66,False
2617,299,2,8,9,63.54,0.2681,0.577607,0.6428,30.1,False
2618,300,2,19,20,165.7,0.0864,0.870905,0.25,25.08,False
2619,300,2,13,14,88.51,0.4161,0.10416,0.3243,295.7,False
2620,300,2,47,48,151.4,0.186,0.197455,0.494,427.3,False
2621,300,2,19,20,339.51,0.041,0.969314,0.5974,515.6,False
2622,300,2,17,18,184.32,0.1104,0.817356,0.5974,514.35,False
2623,300,2,3,4,220.62,0.6699,0.284427,0.599,218.74,False
2624,300,2,9,10,196.89,0.4904,0.113686,0.6322,122.81,False
2625,300,2,11,12,171.8,0.4784,0.078053,0.617,115.61,False
2626,300,2,8,9,142.17,0.3228,0.448448,0.5758,51.92,False
2627,300,2,0,1,,0.0,1.0,0.0,0.0,False
2628,300,2,0,1,,0.0,1.0,0.0,0.0,False
2629,301,2,29,30,169.4,0.1797,0.395603,0.3476,751.87,False
2630,301,2,29,30,261.76,0.0966,0.766049,0.3476,736.23,False
2631,302,2,64,65,264.95,0.2327,0.030648,0.4413,5130.91,False
2632,302,2,47,48,249.58,0.1448,0.375124,0.5556,5857.03,False
2633,302,2,5,6,204.47,0.5326,0.253867,0.3394,43.42,False
2634,302,2,14,15,332.17,0.1316,0.790652,0.2341,59.97,False
2635,302,2,3,4,175.69,0.5645,0.422122,0.08,3.1,False
2636,303,2,16,17,309.19,0.0949,0.869375,0.8033,128.05,False
2637,303,2,16,17,240.0,0.0888,0.884833,0.8033,122.78,False
2638,303,2,10,11,49.53,0.3264,0.35376,0.7619,12.25,False
2639,304,2,34,35,56.64,0.0731,0.836042,0.677,9.2,False
2640,304,2,32,33,261.17,0.0224,0.984377,0.677,5.11,False
2641,304,2,13,14,117.4,0.5171,0.027637,0.6842,8.53,True
2642,304,2,12,13,316.66,0.1781,0.692245,0.6955,35.31,False
2643,305,2,11,12,353.92,0.8954,0.0,0.2687,243.15,False
2644,305,2,17,18,22.93,0.8209,1e-06,0.1801,720.81,False
2645,306,2,22,23,290.32,0.6534,2.9e-05,0.4912,487.02,False
2646,306,2,13,14,301.62,0.9798,1e-06,0.5164,421.89,True
2647,307,2,27,28,74.74,0.2042,0.327449,0.307,1601.05,False
2648,307,2,0,1,,0.0,1.0,0.0,0.0,False
2649,307,2,20,21,246.62,0.0559,0.940868,0.3063,984.0,False
2650,308,2,27,28,79.04,0.2701,0.13951,0.7181,302.24,False
2651,308,2,10,11,329.05,0.7514,0.001659,0.8296,26.84,True
2652,308,2,10,11,351.43,0.6304,0.014761,0.8296,22.55,True
2653,308,2,39,40,114.35,0.2229,0.144079,0.7239,662.05,False
2654,308,2,14,15,106.97,0.4196,0.083156,0.8036,9.99,False
2655,308,2,10,11,284.05,0.5217,0.062233,0.8204,8.57,False
2656,308,2,18,19,123.3,0.0877,0.873781,0.577,13.15,False
2657,308,2,8,9,128.12,0.571,0.069598,0.563,10.57,False
2658,308,2,0,1,,0.0,1.0,0.0,0.0,False
2659,309,2,12,13,192.26,0.1513,0.767443,0.4315,2.25,False
2660,309,2,26,27,212.96,0.0221,0.987581,0.5303,85.82,False
2661,309,2,8,9,327.6,0.1512,0.841536,0.4455,0.34,False
2662,309,2,21,22,103.07,0.1601,0.589095,0.517,74.4,False
2663,309,2,44,45,165.81,0.0651,0.831534,0.676,376.48,False
2664,309,2,10,11,266.03,0.3137,0.383733,0.4406,57.19,False
2665,309,2,15,16,210.4,0.1165,0.820749,0.5532,2.93,False
2666,309,2,1,2,309.72,1.0,0.512221,0.6204,49.79,False
2667,309,2,21,22,176.37,0.3803,0.046085,0.7516,25.5,False
2668,314,2,22,23,352.82,0.4174,0.019845,0.2272,1416.81,False
2669,314,2,12,13,0.63,0.9775,1e-06,0.26,192.09,False
2670,314,2,25,26,260.65,0.1419,0.609257,0.3438,1351.66,False
2671,314,2,35,36,177.89,0.175,0.344831,0.8859,4682.74,False
2672,314,2,10,11,217.99,0.3391,0.324867,0.8643,78.25,False
2673,314,2,10,11,166.81,0.3065,0.400996,0.8643,85.81,False
2674,314,2,7,8,129.48,0.3416,0.457976,0.871,81.7,False
2675,343,2,38,39,206.03,0.0598,0.874525,0.8954,2219.83,False
2676,343,2,46,47,107.8,0.076,0.768729,0.9127,1702.92,False
2677,343,2,18,19,133.19,0.1724,0.592199,0.9223,167.94,False
2678,343,2,1,2,218.44,1.0,0.512221,0.9007,1.36,False
2679,343,2,15,16,250.77,0.243,0.419567,0.9187,17.98,False
2680,344,2,16,17,161.88,0.5469,0.006528,0.3482,112.42,False
2681,344,2,6,7,164.08,0.9632,0.000473,0.2607,105.45,False
2682,344,2,41,42,178.84,0.6387,0.0,0.3658,1880.07,False
2683,345,2,19,20,327.0,0.2947,0.193606,0.3229,1316.72,False
2684,345,2,8,9,327.91,0.3372,0.415953,0.3428,5.27,False
2685,347,2,42,43,232.12,0.2377,0.092621,0.8983,417.2,False
2686,347,2,25,26,204.79,0.1655,0.508624,0.8911,7.21,False
2687,347,2,26,27,86.74,0.1325,0.638025,0.8702,7.1,False
2688,348,2,26,27,205.81,0.1694,0.478482,0.8052,178.45,False
2689,348,2,44,45,111.66,0.1924,0.196939,0.8267,230.87,False
2690,349,2,5,6,326.04,0.1974,0.83742,0.8215,203.05,False
2691,349,2,5,6,315.87,0.1986,0.835525,0.8215,4.27,False
2692,349,2,37,38,281.55,0.4255,0.000973,0.848,2071.22,False
2693,349,2,46,47,281.4,0.2538,0.050852,0.8582,1269.46,False
2694,349,2,28,29,287.89,0.4204,0.006146,0.8829,63.21,False
2695,349,2,37,38,293.16,0.4675,0.00021,0.8653,1047.8,False
2696,349,2,8,9,288.52,0.5094,0.124879,0.9098,178.86,False
