tracklet_id,flight_id,cls,n_steps,n_obs,mean_dir_deg,R,rayleigh_p,median_inlier,disp_px,trusted
402,47,1,10,11,266.26,0.1997,0.681908,0.8875,194.34,False
403,47,1,1,2,262.57,1.0,0.512221,0.8799,137.43,False
404,47,1,11,12,289.36,0.3037,0.371292,0.8512,368.03,False
405,47,1,8,9,244.27,0.0604,0.97296,0.8711,303.47,False
406,47,1,13,14,356.04,0.044,0.976111,0.867,469.16,False
407,47,1,7,8,285.63,0.4641,0.228108,0.895,166.81,False
408,47,1,9,10,240.79,0.2566,0.566233,0.8738,84.33,False
409,47,1,4,5,264.38,0.4809,0.424282,0.8674,251.23,False
410,47,1,8,9,188.63,0.2077,0.720959,0.8492,302.96,False
411,47,1,7,8,266.27,0.4028,0.3336,0.8512,386.01,False
412,47,1,3,4,276.9,0.3782,0.689702,0.8472,301.74,False
413,47,1,3,4,258.01,0.3332,0.750936,0.8738,316.61,False
414,48,2,5,6,145.73,0.839,0.020125,0.8747,345.54,True
415,48,2,18,19,52.96,0.2327,0.382579,0.9147,482.46,False
416,48,2,13,14,298.78,0.4559,0.064463,0.9322,208.34,False
417,48,2,13,14,283.67,0.0795,0.923825,0.9322,2.94,False
418,48,2,23,24,285.35,0.0404,0.963937,0.9408,1024.96,False
419,48,2,20,21,56.49,0.0525,0.947592,0.9526,947.43,False
420,48,2,7,8,329.59,0.1223,0.906954,0.9449,4.13,False
421,48,2,2,3,64.83,0.9999,0.137282,0.9662,269.75,False
422,48,2,5,6,289.77,0.6635,0.108001,0.9602,429.52,False
423,48,2,5,6,68.37,0.5256,0.26373,0.9602,2.46,False
424,48,2,10,11,154.32,0.2588,0.52361,0.9618,449.58,False
425,48,2,4,5,326.75,0.3756,0.599511,0.9618,234.29,False
426,48,2,34,35,199.76,0.1154,0.638936,0.9143,5665.51,False
427,48,2,4,5,131.88,0.4963,0.3999,0.9618,4.42,False
428,48,2,3,4,252.72,0.334,0.749915,0.9633,195.89,False
429,48,2,6,7,143.54,0.4141,0.373749,0.9651,252.25,False
430,48,2,20,21,98.31,0.1064,0.801419,0.9291,640.27,False
431,48,2,3,4,77.27,0.3334,0.750686,0.9699,110.55,False
432,48,2,4,5,77.42,0.9787,0.009868,0.372,393.71,False
433,50,0,7,8,55.35,0.1282,0.898216,0.5862,1.42,False
434,52,1,60,61,279.69,0.3186,0.002032,0.9263,630.3,False
435,52,1,5,6,299.09,0.5254,0.264123,0.9558,253.98,False
436,52,1,26,27,292.95,0.5035,0.000978,0.948,148.87,True
437,52,1,19,20,23.1,0.0599,0.935794,0.9498,197.07,False
438,53,1,19,20,329.36,0.293,0.197396,0.8368,69.91,False
439,53,1,19,20,295.28,0.2121,0.431149,0.8368,41.86,False
440,53,1,54,55,213.4,0.2745,0.016414,0.9258,701.2,False
441,53,1,12,13,250.53,0.4444,0.091661,0.9483,84.81,False
442,53,1,14,15,231.07,0.3612,0.161958,0.9452,150.42,False
443,53,1,11,12,214.25,0.4395,0.118737,0.9274,19.27,False
444,54,1,14,15,55.09,0.8495,2e-06,0.9492,205.03,True
445,55,0,19,20,51.54,0.2493,0.310978,0.9114,151.07,False
446,55,0,16,17,70.62,0.3076,0.222823,0.8804,177.91,False
447,55,0,15,16,40.46,0.17,0.655818,0.8517,125.76,False
448,55,0,15,16,53.94,0.289,0.290435,0.8517,285.4,False
449,55,0,21,22,71.16,0.1844,0.495188,0.9173,27.23,False
450,55,0,13,14,97.6,0.1874,0.642248,0.9091,367.73,False
451,55,0,21,22,127.46,0.1927,0.463896,0.9173,169.73,False
452,55,0,12,13,101.05,0.591,0.012009,0.8804,297.0,True
453,55,0,14,15,48.54,0.2974,0.295131,0.8804,247.49,False
454,55,0,35,36,104.49,0.1144,0.635572,0.9446,316.51,False
455,55,0,16,17,78.85,0.2553,0.358058,0.9102,30.67,False
456,55,0,7,8,103.36,0.6926,0.028346,0.9503,309.65,True
457,55,0,7,8,43.53,0.4969,0.181034,0.9503,295.13,False
458,55,0,6,7,85.51,0.5265,0.194771,0.9545,231.22,False
459,55,0,6,7,236.97,0.4233,0.356843,0.9545,5.9,False
460,55,0,23,24,192.04,0.2747,0.177279,0.9481,284.16,False
461,55,0,4,5,112.4,0.5614,0.303001,0.961,129.58,False
462,55,0,4,5,38.03,0.6135,0.234606,0.961,103.32,False
463,55,0,3,4,120.14,0.7523,0.193901,0.9634,74.23,False
464,55,0,7,8,129.36,0.35,0.440112,0.9446,54.27,False
465,55,0,3,4,189.31,0.8815,0.089587,0.9388,62.29,False
466,55,0,16,17,226.15,0.3627,0.121475,0.9475,61.64,False
467,55,0,15,16,231.2,0.3609,0.141938,0.9481,291.82,False
468,55,0,14,15,113.61,0.4357,0.0678,0.9475,10.69,False
469,55,0,1,2,241.78,1.0,0.512221,0.9097,62.25,False
470,55,0,13,14,220.93,0.0687,0.942662,0.9481,246.64,False
471,55,0,0,1,,0.0,1.0,0.0,0.0,False
472,55,0,34,35,128.33,0.0513,0.915685,0.8523,1339.57,False
473,55,0,12,13,217.29,0.4341,0.102856,0.9475,288.59,False
474,55,0,8,9,106.05,0.0401,0.987971,0.9483,133.35,False
475,55,0,0,1,,0.0,1.0,0.0,0.0,False
476,55,0,4,5,218.12,0.7836,0.078599,0.9268,246.7,False
477,55,0,6,7,174.61,0.0475,0.98761,0.7904,245.96,False
478,55,0,3,4,253.55,0.3335,0.750624,0.7983,201.13,False
479,56,2,40,41,144.22,0.1832,0.262824,0.5451,207.64,False
480,56,2,42,43,167.84,0.3414,0.006831,0.5451,174.78,False
481,56,2,40,41,173.39,0.2631,0.061863,0.5451,235.2,False
482,56,2,43,44,202.22,0.1773,0.26023,0.5392,113.26,False
483,56,2,43,44,149.59,0.2043,0.166672,0.5392,186.6,False
484,56,2,26,27,189.44,0.5032,0.000987,0.5627,139.0,True
485,56,2,40,41,189.76,0.362,0.004723,0.5429,133.07,False
486,56,2,0,1,,0.0,1.0,0.0,0.0,False
487,56,2,6,7,241.83,0.416,0.370149,0.5979,13.68,False
488,56,2,29,30,193.62,0.2142,0.266298,0.5574,19.79,False
489,57,2,12,13,299.7,0.6251,0.006622,0.4982,264.44,False
490,57,2,14,15,296.26,0.3196,0.243029,0.5287,81.02,False
491,57,2,12,13,70.66,0.2025,0.621077,0.5287,177.89,False
492,57,2,13,14,68.94,0.2415,0.477277,0.5529,220.83,False
493,57,2,12,13,66.3,0.1873,0.665737,0.5583,25.04,False
494,57,2,12,13,334.19,0.3135,0.31394,0.5583,374.51,False
495,57,2,8,9,352.39,0.2797,0.549649,0.6361,107.11,False
496,57,2,0,1,,0.0,1.0,0.0,0.0,False
497,57,2,3,4,334.47,0.3336,0.750392,0.6381,6.1,False
498,57,2,1,2,232.07,1.0,0.512221,0.6341,164.91,False
499,57,2,18,19,209.37,0.2722,0.266885,0.5994,1282.89,False
500,57,2,14,15,106.24,0.1518,0.73116,0.657,430.16,False
501,57,2,17,18,238.97,0.2275,0.421095,0.6433,101.07,False
502,57,2,17,18,288.16,0.01,0.99836,0.6433,3.78,False
503,57,2,4,5,317.69,0.5119,0.37576,0.6797,202.64,False
504,57,2,36,37,233.51,0.1248,0.5741,0.6458,1268.17,False
505,57,2,17,18,241.97,0.2749,0.280531,0.6433,93.17,False
506,57,2,0,1,,0.0,1.0,0.0,0.0,False
507,57,2,14,15,94.31,0.2882,0.318358,0.657,421.45,False
508,57,2,11,12,161.77,0.2399,0.541687,0.5404,197.2,False
509,57,2,20,21,92.3,0.3727,0.060393,0.6434,49.45,False
510,57,2,15,16,122.24,0.1771,0.632458,0.7635,39.48,False
511,57,2,28,29,79.44,0.1567,0.506942,0.6489,248.29,False
512,57,2,21,22,94.21,0.2446,0.288069,0.6385,89.82,False
513,57,2,19,20,131.62,0.1424,0.685752,0.6484,63.95,False
514,57,2,13,14,63.01,0.2219,0.536243,0.7897,201.66,False
515,57,2,15,16,216.96,0.1739,0.642975,0.7635,223.04,False
516,57,2,10,11,254.55,0.1016,0.906284,0.6341,72.03,False
517,57,2,10,11,292.27,0.1096,0.891805,0.6341,94.42,False
518,57,2,10,11,319.54,0.299,0.419516,0.6341,293.27,False
519,57,2,9,10,312.31,0.1742,0.770975,0.7015,219.46,False
520,57,2,2,3,76.4,0.9974,0.139129,0.6224,160.79,False
521,57,2,2,3,77.6,0.9979,0.138802,0.8486,161.1,False
522,57,2,2,3,78.2,0.9951,0.140849,0.8388,161.01,False
523,57,2,2,3,76.19,0.9979,0.138788,0.8359,161.59,False
524,57,2,4,5,355.17,0.0441,0.993171,0.6341,24.1,False
525,57,2,3,4,103.1,0.3254,0.76118,0.5667,177.0,False
526,57,2,2,3,96.79,0.9034,0.217907,0.5531,193.54,False
527,64,0,21,22,240.73,0.6028,0.000253,0.6764,32.16,True
528,66,0,50,51,98.92,0.1752,0.216287,0.7445,1586.28,False
529,66,0,25,26,243.49,0.6311,1.7e-05,0.724,83.76,True
530,66,0,0,1,,0.0,1.0,0.0,0.0,False
531,67,2,10,11,140.72,0.8503,0.000105,0.7817,59.68,True
532,67,2,13,14,148.03,0.8127,2.3e-05,0.7643,59.21,True
533,67,2,4,5,177.95,0.9611,0.012738,0.6997,13.8,False
534,70,0,43,44,235.62,0.254,0.061571,0.8119,1971.26,False
535,70,0,44,45,217.94,0.2705,0.039023,0.816,1932.63,False
536,70,0,39,40,223.47,0.1211,0.567508,0.848,36.22,False
537,70,0,34,35,231.5,0.0967,0.730562,0.8274,7.13,False
538,70,0,34,35,116.48,0.0876,0.773144,0.8893,13.92,False
539,70,0,23,24,200.61,0.2431,0.259517,0.8916,310.63,False
540,70,0,22,23,247.85,0.0956,0.821092,0.9018,12.19,False
541,70,0,22,23,276.31,0.0495,0.948643,0.9018,4.51,False
542,70,0,7,8,237.88,0.4771,0.208627,0.9121,48.16,False
543,70,0,9,10,241.35,0.1258,0.873556,0.8916,51.71,False
544,70,0,17,18,141.23,0.2878,0.247865,0.9286,13.91,False
545,70,0,17,18,194.36,0.2951,0.230215,0.9286,187.87,False
546,71,0,22,23,192.12,0.1605,0.572818,0.6555,182.28,False
547,71,0,30,31,127.22,0.1397,0.560917,0.6771,182.1,False
548,71,0,16,17,179.99,0.4052,0.070331,0.7174,77.05,False
549,71,0,34,35,225.01,0.1088,0.671852,0.7549,13.1,False
550,71,0,46,47,162.91,0.2972,0.016376,0.8152,276.48,False
551,71,0,31,32,207.81,0.1191,0.647607,0.8591,384.11,False
552,71,0,31,32,179.62,0.1814,0.363335,0.8591,203.5,False
553,71,0,29,30,234.81,0.0263,0.980485,0.8628,240.47,False
554,71,0,18,19,247.19,0.3032,0.19265,0.8681,190.63,False
555,71,0,21,22,121.96,0.1794,0.514329,0.8871,168.94,False
556,71,0,16,17,186.13,0.2046,0.519247,0.8732,58.8,False
557,71,0,8,9,268.58,0.3809,0.323667,0.8922,70.57,False
558,71,0,20,21,194.12,0.3368,0.102642,0.8922,133.37,False
559,71,0,13,14,203.88,0.4213,0.098138,0.8871,70.22,False
560,72,0,9,10,152.09,0.2682,0.536651,0.7083,152.81,False
561,72,0,54,55,207.95,0.1942,0.130475,0.7611,1848.51,False
562,72,0,0,1,,0.0,1.0,0.0,0.0,False
563,72,0,9,10,264.82,0.2152,0.671512,0.6169,166.16,False
564,72,0,6,7,63.02,0.0166,0.998478,0.6626,8.26,False
565,72,0,1,2,64.57,1.0,0.512221,0.7746,2.05,False
566,72,0,30,31,331.02,0.0555,0.912936,0.7681,529.05,False
567,72,0,39,40,162.54,0.4693,0.000123,0.7751,501.43,False
568,72,0,25,26,229.14,0.0952,0.800453,0.7725,513.64,False
569,72,0,33,34,275.82,0.104,0.702997,0.7733,125.21,False
570,72,0,37,38,197.04,0.3566,0.008256,0.778,285.42,False
571,72,0,38,39,148.83,0.2445,0.102715,0.7814,511.76,False
572,72,0,37,38,145.91,0.1745,0.326206,0.778,102.12,False
573,72,0,10,11,182.98,0.3774,0.245957,0.7919,7.96,False
574,72,0,18,19,53.14,0.1266,0.754601,0.7907,76.05,False
575,72,0,18,19,32.16,0.1866,0.540841,0.7907,74.38,False
576,72,0,15,16,127.69,0.2337,0.448048,0.811,12.25,False
577,72,0,11,12,152.98,0.5729,0.023141,0.7888,26.15,True
578,74,0,34,35,138.11,0.0676,0.857726,0.7725,1308.65,False
579,74,0,5,6,208.75,0.4602,0.366174,0.1923,486.19,False
580,74,0,5,6,264.96,0.1507,0.902039,0.1923,451.15,False
581,74,0,29,30,332.54,0.0789,0.837311,0.8073,24.87,False
582,74,0,30,31,222.13,0.062,0.892639,0.8141,58.49,False
583,74,0,27,28,204.83,0.4661,0.002236,0.8073,306.48,False
584,74,0,27,28,171.5,0.2272,0.250098,0.821,119.3,False
585,74,0,40,41,258.02,0.2414,0.09673,0.8378,538.0,False
586,74,0,23,24,248.57,0.1826,0.469461,0.8241,119.15,False
587,74,0,38,39,153.11,0.1609,0.376325,0.8449,28.47,False
588,74,0,31,32,321.2,0.1585,0.462486,0.8378,335.88,False
589,74,0,8,9,91.67,0.7278,0.009687,0.8071,11.98,True
590,74,0,23,24,2.42,0.0343,0.973847,0.8594,11.0,False
591,74,0,21,22,215.11,0.2204,0.365068,0.8731,255.26,False
592,74,0,22,23,270.9,0.1041,0.791646,0.8741,181.38,False
593,74,0,18,19,181.02,0.2736,0.263235,0.8741,19.75,False
594,74,0,18,19,170.34,0.1859,0.543205,0.8741,114.48,False
595,74,0,14,15,218.85,0.082,0.912968,0.8877,7.9,False
596,74,0,8,9,218.29,0.5154,0.118394,0.88,4.88,False
597,74,0,1,2,181.36,1.0,0.512221,0.8857,2.25,False
598,74,0,5,6,202.45,0.5066,0.291873,0.9034,9.87,False
599,75,1,12,13,177.48,0.3553,0.223445,0.8917,1389.9,False
600,75,1,10,11,186.39,0.5658,0.036414,0.8682,23.1,True
601,76,1,9,10,72.32,0.572,0.048104,0.8617,770.74,True
602,76,1,7,8,244.76,0.5646,0.105258,0.8617,6.46,False
603,77,1,57,58,45.62,0.1533,0.262808,0.8888,73.55,False
604,77,1,19,20,11.1,0.2707,0.251338,0.8856,96.31,False
605,77,1,3,4,320.48,0.4555,0.578905,0.8977,0.83,False
606,77,1,30,31,283.85,0.2804,0.093844,0.8921,24.25,False
607,77,1,18,19,160.01,0.2202,0.423794,0.8773,9.59,False
608,77,1,13,14,263.7,0.1726,0.687105,0.8765,2.98,False
609,78,1,2,3,173.32,0.763,0.363013,0.4305,286.23,False
610,78,1,15,16,11.5,0.251,0.39525,0.8082,1605.14,False
611,78,1,4,5,38.05,0.2321,0.825609,0.8982,357.88,False
612,78,1,4,5,305.8,0.1992,0.868695,0.8982,338.61,False
613,78,1,4,5,308.23,0.2321,0.825615,0.8982,256.3,False
614,78,1,0,1,,0.0,1.0,0.0,0.0,False
615,78,1,29,30,73.85,0.1039,0.734561,0.8755,1033.33,False
616,78,1,18,19,271.64,0.0663,0.925802,0.8729,126.2,False
617,78,1,16,17,173.68,0.2589,0.347807,0.8526,611.25,False
618,78,1,40,41,17.54,0.058,0.875357,0.8511,338.0,False
619,78,1,22,23,224.18,0.0968,0.817033,0.8828,24.88,False
620,78,1,8,9,179.83,0.4142,0.261016,0.8729,149.99,False
621,78,1,8,9,251.09,0.3009,0.499268,0.8729,120.11,False
622,78,1,8,9,199.11,0.2965,0.50982,0.8729,10.61,False
623,78,1,10,11,168.67,0.0304,0.991256,0.8729,22.59,False
624,78,1,12,13,199.87,0.2991,0.349277,0.8803,142.58,False
625,78,1,6,7,151.42,0.5678,0.145582,0.8506,141.89,False
626,78,1,10,11,12.85,0.1768,0.741364,0.8275,766.37,False
627,78,1,10,11,74.11,0.0678,0.957182,0.8275,20.16,False
628,78,1,4,5,6.87,0.1413,0.931867,0.8445,106.54,False
629,78,1,5,6,70.5,0.4362,0.407589,0.8319,375.01,False
630,78,1,2,3,345.0,0.4321,0.744059,0.8445,2.31,False
631,79,1,52,53,235.01,0.1812,0.181883,0.8614,439.83,False
632,79,1,8,9,23.0,0.28,0.548965,0.9296,3.97,False
633,79,1,6,7,46.18,0.6565,0.069913,0.9296,370.93,False
634,79,1,11,12,55.71,0.1943,0.670149,0.8452,342.5,False
635,79,1,11,12,264.31,0.3188,0.3347,0.9096,22.35,False
636,79,1,12,13,247.2,0.1348,0.810711,0.9069,356.57,False
637,79,1,16,17,65.45,0.2766,0.298483,0.8327,1157.99,False
638,79,1,5,6,169.48,0.4136,0.4479,0.8794,6.41,False
639,80,1,0,1,,0.0,1.0,0.0,0.0,False
640,80,1,44,45,179.96,0.1495,0.376411,0.8249,1124.01,False
641,80,1,13,14,123.03,0.1679,0.701265,0.8885,105.56,False
642,80,1,15,16,309.32,0.4,0.089211,0.8885,304.69,False
643,80,1,12,13,104.6,0.237,0.519453,0.8713,113.13,False
644,80,1,46,47,212.46,0.1465,0.374523,0.8646,334.56,False
645,80,1,7,8,38.57,0.4391,0.268333,0.9015,97.51,False
646,80,1,5,6,115.11,0.5727,0.200997,0.9097,10.84,False
647,80,1,16,17,18.4,0.0496,0.962548,0.8646,187.91,False
648,80,1,4,5,153.84,0.6379,0.20583,0.8796,155.08,False
649,80,1,18,19,272.56,0.1445,0.692519,0.8865,8.27,False
650,80,1,8,9,230.45,0.5544,0.082207,0.829,418.95,False
651,80,1,7,8,125.45,0.5164,0.15637,0.8431,193.14,False
652,80,1,7,8,100.23,0.1899,0.789129,0.9242,239.86,False
653,80,1,7,8,153.7,0.2777,0.599918,0.9242,253.96,False
654,80,1,2,3,235.33,0.4943,0.6762,0.9243,120.02,False
655,80,1,1,2,85.28,1.0,0.512221,0.7,173.59,False
656,80,1,0,1,,0.0,1.0,0.0,0.0,False
657,80,1,1,2,294.0,1.0,0.512221,0.7,253.4,False
658,80,1,6,7,142.07,0.2715,0.661574,0.8776,15.9,False
659,81,1,1,2,208.87,1.0,0.512221,0.8077,292.61,False
660,81,1,37,38,30.65,0.0845,0.770281,0.8417,1959.47,False
661,81,1,28,29,282.54,0.0374,0.962299,0.8672,1085.7,False
662,81,1,6,7,156.44,0.9861,0.00011,0.9163,36.28,True
663,81,1,0,1,,0.0,1.0,0.0,0.0,False
664,81,1,0,1,,0.0,1.0,0.0,0.0,False
665,81,1,19,20,28.7,0.1048,0.81575,0.8702,88.97,False
666,81,1,36,37,302.97,0.2113,0.201245,0.7653,692.02,False
667,81,1,13,14,66.92,0.4175,0.102523,0.8784,6.48,False
668,81,1,11,12,179.36,0.1654,0.748877,0.8676,110.85,False
669,81,1,14,15,42.68,0.0441,0.974089,0.7122,723.55,False
670,81,1,3,4,60.6,0.1766,0.923849,0.7154,5.26,False
671,81,1,16,17,318.61,0.1723,0.62905,0.6889,809.94,False
672,82,1,1,2,252.54,1.0,0.512221,0.8797,7.68,False
673,82,1,31,32,112.81,0.06,0.895819,0.8322,1964.22,False
674,82,1,15,16,301.3,0.4032,0.08564,0.8835,874.19,False
675,82,1,29,30,337.78,0.1936,0.340033,0.8769,619.52,False
676,82,1,15,16,64.86,0.0963,0.873962,0.8835,22.19,False
677,82,1,7,8,328.27,0.4514,0.248135,0.8835,6.94,False
678,82,1,19,20,71.33,0.0806,0.886463,0.8046,393.45,False
679,82,1,21,22,344.0,0.0604,0.927875,0.8046,376.98,False
680,82,1,4,5,358.95,0.0068,0.999839,0.8688,5.69,False
681,82,1,4,5,187.81,0.0363,0.99537,0.8688,10.02,False
682,82,1,0,1,,0.0,1.0,0.0,0.0,False
683,83,1,20,21,182.15,0.1219,0.747664,0.83,1534.71,False
684,83,1,2,3,165.63,0.9994,0.137681,0.6344,61.4,False
685,83,1,22,23,151.88,0.5779,0.00037,0.8462,594.13,True
686,83,1,11,12,151.1,0.2234,0.588315,0.8607,250.54,False
687,83,1,39,40,180.41,0.1401,0.467811,0.9005,1605.63,False
688,83,1,26,27,200.75,0.1387,0.610697,0.9234,34.57,False
689,84,0,35,36,97.44,0.1459,0.478153,0.8978,216.79,False
690,84,0,34,35,51.52,0.0569,0.897162,0.9022,47.21,False
691,84,0,33,34,205.16,0.0312,0.968838,0.8997,161.24,False
692,84,0,34,35,99.5,0.0636,0.873331,0.9022,14.29,False
693,84,0,62,63,300.95,0.2353,0.03169,0.8947,729.24,False
694,84,0,13,14,12.13,0.4721,0.052195,0.8906,134.05,False
695,84,0,25,26,3.78,0.2543,0.199941,0.8929,369.63,False
696,84,0,29,30,47.43,0.1962,0.330163,0.8978,189.6,False
697,84,0,27,28,125.93,0.2712,0.137379,0.8997,177.8,False
698,84,0,0,1,,0.0,1.0,0.0,0.0,False
699,84,0,16,17,168.3,0.2757,0.300912,0.928,50.18,False
700,84,0,15,16,66.5,0.8637,1e-06,0.9213,186.03,True
701,84,0,12,13,5.75,0.8618,5e-06,0.8865,57.08,True
702,84,0,5,6,0.01,0.4126,0.449674,0.8856,6.37,False
703,84,0,11,12,340.91,0.6055,0.014141,0.8856,134.23,True
704,84,0,7,8,4.87,0.206,0.756498,0.863,9.85,False
705,84,0,0,1,,0.0,1.0,0.0,0.0,False
706,84,0,0,1,,0.0,1.0,0.0,0.0,False
707,85,0,12,13,167.43,0.5431,0.025475,0.8784,19.92,True
708,85,0,7,8,89.36,0.1233,0.905421,0.8591,55.98,False
709,85,0,11,12,12.6,0.3279,0.313549,0.88,188.89,False
710,85,0,31,32,10.17,0.2135,0.245155,0.8813,88.59,False
711,85,0,30,31,276.83,0.1822,0.372396,0.8807,525.02,False
712,85,0,31,32,288.43,0.1264,0.613128,0.8813,136.57,False
713,85,0,14,15,326.26,0.1428,0.758307,0.8807,34.79,False
714,85,0,1,2,329.85,1.0,0.512221,0.4715,21.84,False
715,85,0,20,21,124.96,0.0837,0.872009,0.8996,89.93,False
716,85,0,32,33,178.55,0.3577,0.015531,0.9186,264.8,False
717,85,0,11,12,134.37,0.0085,0.999235,0.9273,90.88,False
718,85,0,5,6,115.24,0.3491,0.568073,0.9177,40.22,False
719,85,0,6,7,179.32,0.9108,0.002173,0.926,82.83,True
720,85,0,15,16,74.06,0.1492,0.72296,0.8828,375.59,False
721,85,0,19,20,97.46,0.6131,0.000426,0.8672,1251.04,True
722,85,0,2,3,142.7,0.8842,0.236085,0.8613,3.82,False
723,85,0,5,6,308.68,0.5655,0.209934,0.9055,10.41,False
724,86,0,29,30,246.76,0.1952,0.333914,0.9124,1334.65,False
725,86,0,14,15,295.52,0.2326,0.47689,0.8966,511.67,False
726,86,0,14,15,146.53,0.2038,0.567462,0.8966,633.22,False
727,86,0,15,16,98.99,0.2841,0.303071,0.9111,610.96,False
728,86,0,26,27,283.77,0.3696,0.027107,0.8454,2162.1,False
729,86,0,3,4,39.9,0.3329,0.751319,0.7037,8.07,False
730,86,0,10,11,197.05,0.3492,0.30294,0.9388,421.19,False
731,86,0,3,4,272.92,0.3198,0.768428,0.9424,127.77,False
732,86,0,13,14,277.29,0.5866,0.008821,0.9253,847.5,True
733,86,0,11,12,322.78,0.4795,0.077091,0.7649,363.61,False
734,86,0,4,5,246.82,0.3335,0.669796,0.8347,3.73,False
735,86,0,3,4,17.2,0.4979,0.517304,0.2188,709.41,False
736,86,0,4,5,309.35,0.3328,0.670982,0.4918,618.09,False
737,86,0,1,2,307.32,1.0,0.512221,0.8372,136.18,False
738,86,0,15,16,212.88,0.2414,0.424313,0.6881,71.63,False
739,86,0,3,4,135.02,0.3267,0.759571,0.6881,308.4,False
740,86,0,17,18,236.78,0.3219,0.172954,0.6329,661.33,False
741,86,0,3,4,21.7,0.3357,0.747666,0.6881,290.3,False
742,86,0,11,12,37.79,0.2342,0.557683,0.6881,1122.09,False
743,86,0,11,12,214.36,0.0831,0.929897,0.6881,1196.19,False
744,86,0,9,10,301.84,0.3176,0.415189,0.6329,716.2,False
745,86,0,0,1,,0.0,1.0,0.0,0.0,False
746,86,0,2,3,126.9,0.7118,0.421471,0.891,12.61,False
747,87,2,11,12,290.77,0.5393,0.036892,0.904,20.36,True
748,89,2,2,3,1.18,0.8782,0.24183,0.5312,22.62,False
749,92,1,22,23,170.29,0.2294,0.317924,0.7511,5855.02,False
750,92,1,7,8,287.01,0.1273,0.899451,0.7831,2.25,False
751,92,1,18,19,241.01,0.2138,0.445198,0.7511,6106.79,False
752,92,1,30,31,305.64,0.3047,0.060507,0.74,414.86,False
753,92,1,39,40,36.79,0.2301,0.126673,0.7707,1348.95,False
754,92,1,15,16,327.27,0.5515,0.008291,0.7939,115.17,True
755,92,1,20,21,357.75,0.1761,0.543833,0.7652,1414.55,False
756,92,1,4,5,138.33,0.8921,0.029284,0.7345,17.25,False
757,93,0,18,19,97.37,0.1443,0.693197,0.745,608.3,False
758,93,0,9,10,5.45,0.4485,0.165353,0.7444,127.82,False
759,93,0,9,10,289.37,0.1842,0.747558,0.7444,20.88,False
760,93,0,9,10,184.26,0.3136,0.424566,0.7444,128.38,False
761,93,0,16,17,189.95,0.4204,0.056868,0.7837,1548.3,False
762,93,0,5,6,209.34,0.1131,0.943701,0.439,120.5,False
763,93,0,6,7,8.47,0.1546,0.875899,0.6263,99.11,False
764,93,0,4,5,91.43,0.1282,0.943623,0.8334,133.22,False
765,93,0,2,3,287.04,0.0221,0.999245,0.6824,10.69,False
766,93,0,38,39,152.38,0.3621,0.006169,0.8347,2096.1,False
767,94,1,25,26,175.64,0.2036,0.358546,0.8646,3.49,False
768,94,1,25,26,305.07,0.2296,0.270125,0.8646,282.55,False
769,94,1,40,41,246.03,0.1328,0.496796,0.8721,272.39,False
770,94,1,21,22,340.94,0.0784,0.88145,0.8729,63.54,False
771,94,1,21,22,288.71,0.0887,0.850852,0.8729,8.79,False
772,94,1,44,45,9.05,0.0295,0.962904,0.8721,305.27,False
773,94,1,20,21,332.87,0.1842,0.513136,0.8687,46.86,False
774,94,1,17,18,315.32,0.2515,0.346276,0.8906,55.1,False
775,94,1,16,17,76.72,0.2061,0.513908,0.8937,23.79,False
776,94,1,16,17,317.89,0.1621,0.663765,0.8937,21.31,False
777,94,1,12,13,2.79,0.2963,0.356363,0.8937,87.48,False
778,94,1,16,17,12.04,0.5375,0.007882,0.8937,123.82,True
779,94,2,15,16,286.75,0.4139,0.074591,0.7111,205.34,False
780,95,1,13,14,68.37,0.1041,0.872916,0.7388,75.52,False
781,95,1,13,14,43.07,0.1662,0.706247,0.7388,369.85,False
782,95,1,14,15,60.08,0.353,0.176239,0.7386,122.06,False
783,95,1,24,25,31.43,0.2106,0.348696,0.7386,506.83,False
784,95,1,12,13,65.51,0.255,0.467746,0.6579,233.17,False
785,95,1,13,14,290.9,0.2906,0.340264,0.7429,1615.94,False
786,95,1,38,39,39.51,0.1258,0.550907,0.838,1577.11,False
787,95,1,4,5,260.52,0.5207,0.362346,0.7092,257.92,False
788,95,1,0,1,,0.0,1.0,0.0,0.0,False
789,95,1,5,6,350.18,0.2291,0.786948,0.7766,205.46,False
790,95,1,26,27,41.14,0.2595,0.174476,0.8911,987.13,False
791,95,1,1,2,122.44,1.0,0.512221,0.7766,9.46,False
792,95,1,0,1,,0.0,1.0,0.0,0.0,False
793,95,1,0,1,,0.0,1.0,0.0,0.0,False
794,95,1,1,2,196.73,1.0,0.512221,0.8643,152.34,False
795,96,1,3,4,247.35,0.3345,0.749237,0.5273,61.15,False
796,96,1,3,4,76.15,0.3333,0.750904,0.5273,44.57,False
797,96,1,50,51,273.66,0.0488,0.888591,0.8206,2632.69,False
798,96,1,8,9,66.73,0.0847,0.947467,0.7216,249.65,False
799,96,1,5,6,22.87,0.5087,0.28864,0.7229,48.72,False
800,96,1,5,6,262.88,0.2201,0.801688,0.9155,6.2,False
801,96,1,10,11,21.25,0.1724,0.752441,0.8079,6.22,False
802,96,1,7,8,171.61,0.1827,0.80337,0.805,899.13,False
803,96,1,1,2,130.69,1.0,0.512221,0.7938,4.25,False
